ID,Nb_of_items,TOTAL_BASKET_VALUE,TOTAL_PRODUCTS,outlier_type
110689,5.0,3930.0,7.0,price
65140,2.0,3999.0,2.0,price
32725,2.0,2799.0,2.0,price
19612,11.0,4550.0,14.0,price
58370,2.0,2606.0,2.0,price
64232,1.0,2799.0,1.0,price
84910,1.0,3299.0,1.0,price
45207,5.0,3797.0,7.0,price
64334,1.0,2849.0,1.0,price
25379,2.0,7699.0,2.0,price
51677,1.0,3199.0,1.0,price
79345,3.0,2872.0,3.0,price
45563,2.0,3748.0,2.0,price
30947,2.0,3698.0,2.0,price
79163,1.0,3299.0,1.0,price
158,2.0,2999.0,2.0,price
73331,1.0,2599.0,1.0,price
26237,1.0,2699.0,1.0,price
4940,3.0,4197.0,4.0,price
27044,2.0,3499.0,2.0,price
8588,3.0,4148.0,3.0,price
31303,1.0,3499.0,1.0,price
76320,1.0,2799.0,1.0,price
6891,3.0,3244.0,3.0,price
51247,2.0,2877.0,2.0,price
97042,1.0,3149.0,1.0,price
17492,1.0,2798.0,2.0,price
40354,2.0,3498.0,2.0,price
92735,2.0,2712.0,2.0,price
10037,2.0,3199.0,2.0,price
40836,6.0,4522.0,8.0,price
56502,2.0,2606.0,2.0,price
12950,5.0,2943.0,5.0,price
63316,2.0,2844.0,2.0,price
62254,3.0,2659.0,3.0,price
81139,1.0,2599.0,1.0,price
6527,3.0,3198.0,3.0,price
38041,8.0,3115.0,11.0,price
86307,1.0,2999.0,1.0,price
39124,1.0,3499.0,1.0,price
95734,4.0,2936.0,4.0,price
37126,3.0,2597.0,3.0,price
56769,1.0,2599.0,1.0,price
12442,1.0,2999.0,1.0,price
92539,3.0,4197.0,3.0,price
42129,2.0,2719.0,2.0,price
19915,3.0,2718.0,3.0,price
78562,7.0,3207.0,11.0,price
45648,2.0,2678.0,2.0,price
103079,11.0,4543.0,11.0,price
103536,1.0,2599.0,1.0,price
46378,1.0,3299.0,1.0,price
67677,3.0,3053.0,3.0,price
96028,3.0,2607.0,4.0,price
89538,1.0,4799.0,1.0,price
90207,2.0,2617.0,2.0,price
89086,3.0,4174.0,3.0,price
64592,2.0,2824.0,2.0,price
37689,3.0,2639.0,3.0,price
14002,2.0,3974.0,2.0,price
62109,2.0,3999.0,2.0,price
43053,2.0,2999.0,2.0,price
31198,1.0,3798.0,2.0,price
87875,3.0,2658.0,3.0,price
73284,1.0,2599.0,1.0,price
73842,2.0,2819.0,2.0,price
61051,2.0,2998.0,2.0,price
96369,13.0,4452.0,18.0,price
96205,1.0,2799.0,1.0,price
58128,3.0,3205.0,3.0,price
31959,2.0,2698.0,2.0,price
46263,3.0,8318.0,3.0,price
89480,2.0,2694.0,2.0,price
94648,1.0,5289.0,1.0,price
84937,2.0,3364.0,2.0,price
45063,18.0,3937.0,35.0,price
18608,4.0,2698.0,5.0,price
86770,2.0,2610.0,2.0,price
84949,2.0,3379.0,2.0,price
20269,5.0,3996.0,5.0,price
41545,3.0,3139.0,3.0,price
114767,2.0,3198.0,2.0,price
106718,3.0,3544.0,3.0,price
84181,2.0,3006.0,2.0,price
79741,2.0,2758.0,2.0,price
90636,3.0,2943.0,3.0,price
21963,9.0,2879.0,9.0,price
83160,3.0,2708.0,3.0,price
32307,1.0,3499.0,1.0,price
62991,2.0,2898.0,4.0,price
113088,2.0,2606.0,2.0,price
114613,1.0,2879.0,1.0,price
69033,3.0,3526.0,4.0,price
78799,3.0,2905.0,3.0,price
109361,2.0,2610.0,3.0,price
18123,2.0,2898.0,4.0,price
10934,10.0,2885.0,15.0,price
26244,1.0,2979.0,1.0,price
94666,3.0,3078.0,3.0,price
47210,2.0,5000.0,2.0,price
2506,3.0,3798.0,3.0,price
49524,1.0,3499.0,1.0,price
26420,9.0,2665.0,15.0,price
19706,1.0,2699.0,1.0,price
99405,4.0,2867.0,4.0,price
81429,2.0,2924.0,2.0,price
97093,4.0,2763.0,4.0,price
33163,1.0,8699.0,1.0,price
111706,1.0,2599.0,1.0,price
76317,1.0,2799.0,1.0,price
94733,1.0,2650.0,2.0,price
23217,3.0,3114.0,3.0,price
60518,1.0,3299.0,1.0,price
33296,2.0,2806.0,2.0,price
111269,1.0,2699.0,1.0,price
94892,2.0,3812.0,2.0,price
80002,1.0,3299.0,1.0,price
21777,1.0,3399.0,1.0,price
40632,2.0,4124.0,2.0,price
21390,2.0,3339.0,2.0,price
46234,2.0,3898.0,2.0,price
37016,2.0,3424.0,2.0,price
79292,1.0,2690.0,2.0,price
90633,1.0,2889.0,1.0,price
82375,2.0,3424.0,2.0,price
87623,1.0,2599.0,1.0,price
6510,3.0,3339.0,3.0,price
107537,6.0,3624.0,8.0,price
103753,4.0,3120.0,4.0,price
112873,22.0,3130.0,43.0,price
91620,3.0,2686.0,3.0,price
107906,4.0,2837.0,4.0,price
65334,2.0,3999.0,2.0,price
100925,2.0,2589.0,2.0,price
95486,1.0,13995.0,1.0,price
52439,1.0,2999.0,1.0,price
84945,1.0,2599.0,1.0,price
86155,1.0,2599.0,1.0,price
99940,1.0,2595.0,1.0,price
14265,2.0,3639.0,2.0,price
73978,2.0,2898.0,2.0,price
52923,2.0,3306.0,2.0,price
67981,2.0,2616.0,2.0,price
83769,2.0,2679.0,2.0,price
85221,2.0,3380.0,4.0,price
79792,1.0,6999.0,1.0,price
94548,21.0,2781.0,98.0,price
57694,1.0,2849.0,1.0,price
19833,3.0,2847.0,3.0,price
28346,1.0,2699.0,1.0,price
81417,1.0,2599.0,1.0,price
55515,1.0,2999.0,1.0,price
90815,2.0,2839.0,2.0,price
63967,5.0,3812.0,6.0,price
94963,2.0,3223.0,3.0,price
5638,3.0,3514.0,3.0,price
42724,1.0,4799.0,1.0,price
67023,1.0,5499.0,1.0,price
34563,2.0,3219.0,2.0,price
77575,2.0,3014.0,2.0,price
106683,1.0,2659.0,1.0,price
70627,2.0,3339.0,2.0,price
73235,1.0,2667.0,3.0,price
72328,38.0,2994.0,28.0,price
82421,2.0,3006.0,2.0,price
10671,4.0,4567.0,4.0,price
67545,3.0,4139.0,3.0,price
65699,9.0,3125.0,11.0,price
54203,1.0,3499.0,1.0,price
41254,1.0,2999.0,1.0,price
70679,2.0,3188.0,2.0,price
44156,2.0,3619.0,2.0,price
102607,1.0,2599.0,1.0,price
2792,2.0,2699.0,2.0,price
85313,1.0,4399.0,1.0,price
111135,1.0,2595.0,1.0,price
78388,2.0,3310.0,2.0,price
106282,3.0,3505.0,3.0,price
86084,2.0,2606.0,2.0,price
96445,2.0,2679.0,2.0,price
83192,1.0,2899.0,1.0,price
1226,3.0,2882.0,3.0,price
32206,1.0,2699.0,1.0,price
103779,4.0,5516.0,4.0,price
14575,1.0,2899.0,1.0,price
74398,3.0,3298.0,3.0,price
88948,1.0,3499.0,1.0,price
40659,2.0,3049.0,2.0,price
62705,2.0,2606.0,2.0,price
76908,2.0,2734.0,2.0,price
50467,5.0,2828.0,6.0,price
94185,1.0,2999.0,1.0,price
91880,2.0,4019.0,2.0,price
73838,3.0,3249.0,3.0,price
46882,1.0,3398.0,2.0,price
91991,2.0,6007.0,3.0,price
42273,3.0,3547.0,3.0,price
33710,1.0,3499.0,1.0,price
105012,4.0,6245.0,5.0,price
77862,4.0,4045.0,5.0,price
104717,2.0,3178.0,2.0,price
44478,1.0,2699.0,1.0,price
93227,5.0,2625.0,6.0,price
84449,1.0,2999.0,1.0,price
111758,6.0,4348.0,7.0,price
81531,3.0,2686.0,3.0,price
92439,2.0,2614.0,2.0,price
58688,1.0,3599.0,1.0,price
80194,1.0,2599.0,1.0,price
1501,4.0,2583.0,4.0,price
12305,1.0,2698.0,2.0,price
40501,3.0,4843.0,3.0,price
75054,2.0,2599.0,2.0,price
16902,1.0,9999.0,1.0,price
59765,3.0,2837.0,4.0,price
22069,1.0,2659.0,1.0,price
112631,1.0,2889.0,1.0,price
59614,1.0,2599.0,1.0,price
21011,1.0,2879.0,1.0,price
50508,3.0,5273.0,3.0,price
84749,5.0,2824.0,5.0,price
87947,1.0,3698.0,2.0,price
37390,1.0,2999.0,1.0,price
17371,3.0,2746.0,3.0,price
40992,6.0,3189.0,11.0,price
79275,2.0,2679.0,2.0,price
85038,2.0,3014.0,2.0,price
63311,1.0,2599.0,1.0,price
85664,5.0,3102.0,5.0,price
99596,4.0,2743.0,4.0,price
38301,2.0,2824.0,2.0,price
63428,1.0,3299.0,1.0,price
51302,2.0,2819.0,2.0,price
90003,2.0,2606.0,2.0,price
106322,1.0,3998.0,2.0,price
89045,1.0,3499.0,1.0,price
68530,1.0,2599.0,1.0,price
14754,2.0,4098.0,2.0,price
48643,6.0,3083.0,6.0,price
21988,11.0,3376.0,67.0,price
94412,1.0,2889.0,1.0,price
91499,2.0,2606.0,2.0,price
18930,2.0,2898.0,2.0,price
86963,1.0,2999.0,1.0,price
41559,2.0,4139.0,2.0,price
27240,3.0,3611.0,3.0,price
110359,3.0,2682.0,3.0,price
112692,2.0,5124.0,2.0,price
110787,9.0,3219.0,10.0,price
58582,4.0,2753.0,5.0,price
62062,2.0,3999.0,2.0,price
80993,3.0,2744.0,3.0,price
82705,3.0,2744.0,3.0,price
5260,3.0,2749.0,3.0,price
92982,3.0,2690.0,3.0,price
75996,2.0,2939.0,2.0,price
25100,3.0,6418.0,3.0,price
91048,2.0,2679.0,2.0,price
16522,3.0,3248.0,3.0,price
51982,20.0,2912.0,22.0,price
45670,3.0,3017.0,3.0,price
73247,1.0,2599.0,1.0,price
31800,2.0,2898.0,2.0,price
105816,2.0,3939.0,2.0,price
47969,3.0,4618.0,3.0,price
50103,3.0,2959.0,3.0,price
17798,1.0,3499.0,1.0,price
69691,1.0,5299.0,1.0,price
99267,1.0,2999.0,1.0,price
27952,2.0,2799.0,2.0,price
83521,1.0,2599.0,1.0,price
102462,12.0,8080.0,18.0,price
65286,1.0,2999.0,1.0,price
98873,3.0,2837.0,3.0,price
91226,2.0,2718.0,2.0,price
103139,1.0,3999.0,1.0,price
76538,8.0,3032.0,8.0,price
18587,2.0,2824.0,2.0,price
85527,1.0,2599.0,1.0,price
43796,6.0,2756.0,6.0,price
67651,2.0,2606.0,2.0,price
65142,1.0,3799.0,1.0,price
82405,1.0,2999.0,1.0,price
98448,16.0,2701.0,17.0,price
85851,1.0,2999.0,1.0,price
81389,1.0,2799.0,1.0,price
19635,1.0,2699.0,1.0,price
54926,2.0,5048.0,2.0,price
91339,1.0,2998.0,2.0,price
31630,1.0,2999.0,1.0,price
82083,1.0,2599.0,1.0,price
101264,1.0,3598.0,2.0,price
14935,1.0,3499.0,1.0,price
14620,2.0,2712.0,2.0,price
94487,1.0,2889.0,1.0,price
55946,2.0,3379.0,2.0,price
81086,8.0,2958.0,10.0,price
86653,1.0,3799.0,1.0,price
106450,5.0,3939.0,6.0,price
28935,2.0,3405.0,3.0,price
95960,2.0,3124.0,2.0,price
81648,1.0,2999.0,1.0,price
80972,2.0,3799.0,2.0,price
21171,2.0,3244.0,2.0,price
14623,2.0,2797.0,2.0,price
65896,2.0,2839.0,2.0,price
6953,3.0,4047.0,4.0,price
83432,2.0,4149.0,2.0,price
84911,1.0,3299.0,1.0,price
14517,4.0,2680.0,4.0,price
88879,3.0,2797.0,3.0,price
47391,1.0,3499.0,1.0,price
34457,4.0,3836.0,4.0,price
21921,1.0,2699.0,1.0,price
56880,1.0,3999.0,1.0,price
73147,1.0,2599.0,1.0,price
26716,1.0,8499.0,1.0,price
65809,3.0,2859.0,3.0,price
81538,2.0,2606.0,2.0,price
17451,3.0,4338.0,3.0,price
100245,1.0,3299.0,1.0,price
81613,1.0,2599.0,1.0,price
26148,1.0,2674.0,1.0,price
88068,4.0,2702.0,4.0,price
61801,1.0,5799.0,1.0,price
112682,5.0,4157.0,5.0,price
50725,2.0,2798.0,2.0,price
12657,6.0,3802.0,11.0,price
5907,3.0,3498.0,3.0,price
102416,1.0,2595.0,1.0,price
103992,1.0,4499.0,1.0,price
40322,2.0,2737.0,2.0,price
70799,2.0,2724.0,2.0,price
24275,2.0,4947.0,3.0,price
24586,1.0,3299.0,1.0,price
205,3.0,2897.0,3.0,price
93840,4.0,3004.0,4.0,price
64246,1.0,2699.0,1.0,price
53474,1.0,3380.0,2.0,price
4600,3.0,3298.0,3.0,price
29760,1.0,2749.0,1.0,price
43883,1.0,2999.0,1.0,price
55907,1.0,2599.0,1.0,price
10414,3.0,4930.0,3.0,price
74035,2.0,3439.0,2.0,price
20729,2.0,5898.0,2.0,price
94228,1.0,2599.0,1.0,price
31014,1.0,3699.0,1.0,price
10574,2.0,3299.0,2.0,price
27365,3.0,3397.0,3.0,price
87187,1.0,2599.0,1.0,price
36072,2.0,2844.0,2.0,price
81624,2.0,2603.0,2.0,price
62098,1.0,2799.0,1.0,price
6171,5.0,2972.0,5.0,price
52031,2.0,2819.0,2.0,price
12663,1.0,6799.0,1.0,price
104686,2.0,3357.0,3.0,price
47882,2.0,3044.0,2.0,price
79594,2.0,2664.0,2.0,price
33824,5.0,3379.0,10.0,price
77653,1.0,6798.0,2.0,price
95974,1.0,2599.0,1.0,price
41422,3.0,2615.0,3.0,price
65900,1.0,2699.0,1.0,price
67386,2.0,3019.0,2.0,price
60751,2.0,2606.0,2.0,price
85740,1.0,2599.0,1.0,price
65650,2.0,2599.0,2.0,price
66566,3.0,5264.0,3.0,price
110855,2.0,2610.0,2.0,price
10875,2.0,2699.0,2.0,price
87663,3.0,4087.0,5.0,price
55213,1.0,4398.0,2.0,price
110781,4.0,3630.0,4.0,price
104803,4.0,5543.0,4.0,price
106973,1.0,2699.0,1.0,price
41578,1.0,5299.0,1.0,price
101741,4.0,2811.0,4.0,price
48087,2.0,2798.0,2.0,price
14210,1.0,3299.0,1.0,price
84233,1.0,2599.0,1.0,price
18951,2.0,2619.0,2.0,price
28991,2.0,3519.0,2.0,price
99779,1.0,16699.0,1.0,price
94128,2.0,8596.0,4.0,price
5258,3.0,2698.0,4.0,price
80610,2.0,2974.0,2.0,price
72456,1.0,3099.0,1.0,price
8912,4.0,3523.0,4.0,price
61755,1.0,2599.0,1.0,price
100863,1.0,3669.0,1.0,price
80392,2.0,2606.0,2.0,price
7974,2.0,2700.0,2.0,price
41706,5.0,2684.0,5.0,price
17157,4.0,3044.0,4.0,price
9436,2.0,2799.0,2.0,price
84399,1.0,4849.0,1.0,price
92651,1.0,2599.0,1.0,price
84500,2.0,2606.0,2.0,price
51311,1.0,3499.0,1.0,price
66487,1.0,4198.0,2.0,price
86982,4.0,3209.0,4.0,price
84927,1.0,3299.0,1.0,price
66588,1.0,2799.0,1.0,price
63085,2.0,2606.0,2.0,price
75332,2.0,3424.0,2.0,price
95595,2.0,2606.0,2.0,price
113316,1.0,4999.0,1.0,price
47481,2.0,3148.0,2.0,price
16759,2.0,3604.0,2.0,price
59418,1.0,2599.0,1.0,price
38062,3.0,4996.0,4.0,price
62573,2.0,2679.0,2.0,price
46444,1.0,3999.0,1.0,price
22482,1.0,3199.0,1.0,price
60001,1.0,2599.0,1.0,price
51694,2.0,3248.0,2.0,price
114069,2.0,2919.0,2.0,price
96626,4.0,2710.0,4.0,price
84363,2.0,3118.0,2.0,price
56462,1.0,2599.0,1.0,price
32748,2.0,2879.0,2.0,price
37060,2.0,2939.0,2.0,price
108310,6.0,2653.0,7.0,price
39843,9.0,3538.0,9.0,price
66223,2.0,3124.0,2.0,price
40763,2.0,2624.0,2.0,price
97033,3.0,4546.0,4.0,price
18793,2.0,2948.0,2.0,price
99414,1.0,2729.0,1.0,price
108638,1.0,2799.0,1.0,price
29132,5.0,3029.0,6.0,price
38166,2.0,6019.0,2.0,price
1222,2.0,2912.0,2.0,price
98170,1.0,2799.0,1.0,price
4933,2.0,4198.0,3.0,price
78186,3.0,4139.0,3.0,price
102397,1.0,2599.0,1.0,price
42573,1.0,3499.0,1.0,price
57487,1.0,2599.0,1.0,price
90067,2.0,2603.0,2.0,price
9980,2.0,3498.0,3.0,price
106541,4.0,3447.0,4.0,price
25397,1.0,2699.0,1.0,price
69706,3.0,3149.0,3.0,price
54799,1.0,6499.0,1.0,price
65097,2.0,3239.0,2.0,price
51303,2.0,2819.0,2.0,price
84116,2.0,3006.0,2.0,price
84274,3.0,2686.0,3.0,price
94798,3.0,2620.0,3.0,price
107746,2.0,2675.0,2.0,price
112743,1.0,2879.0,1.0,price
24683,1.0,2929.0,1.0,price
103695,2.0,3878.0,2.0,price
28260,2.0,3148.0,2.0,price
40595,2.0,3798.0,2.0,price
82231,2.0,3006.0,2.0,price
85090,1.0,2599.0,1.0,price
36655,2.0,2719.0,2.0,price
83106,3.0,3877.0,3.0,price
28082,2.0,4497.0,3.0,price
111434,2.0,3768.0,2.0,price
106799,3.0,3675.0,5.0,price
66653,2.0,2698.0,2.0,price
80171,2.0,2606.0,2.0,price
65174,2.0,2639.0,2.0,price
106560,2.0,2602.0,2.0,price
6040,2.0,7197.0,4.0,price
96084,2.0,2606.0,2.0,price
112496,2.0,3898.0,2.0,price
41929,2.0,3048.0,2.0,price
64717,1.0,5799.0,1.0,price
14065,2.0,4398.0,2.0,price
47790,1.0,2599.0,1.0,price
45761,1.0,2699.0,1.0,price
62719,2.0,2606.0,2.0,price
63192,2.0,2679.0,2.0,price
96332,11.0,2593.0,11.0,price
17211,2.0,2848.0,2.0,price
24490,3.0,4264.0,3.0,price
78226,11.0,4925.0,12.0,price
81423,2.0,2606.0,2.0,price
79428,2.0,2924.0,2.0,price
86341,2.0,2606.0,2.0,price
70260,1.0,2999.0,1.0,price
14366,1.0,2749.0,1.0,price
52063,4.0,2846.0,4.0,price
94501,2.0,2617.0,2.0,price
98687,4.0,2673.0,4.0,price
27858,2.0,4278.0,4.0,price
109209,1.0,2798.0,2.0,price
67456,4.0,2595.0,5.0,price
71632,3.0,3797.0,4.0,price
82238,2.0,2824.0,2.0,price
112018,2.0,2919.0,2.0,price
60342,2.0,2824.0,2.0,price
83613,1.0,2899.0,1.0,price
96761,1.0,2699.0,1.0,price
55903,1.0,2599.0,1.0,price
50889,1.0,3565.0,1.0,price
80717,1.0,2899.0,1.0,price
103016,1.0,2599.0,1.0,price
73815,2.0,2824.0,2.0,price
87752,2.0,3648.0,2.0,price
61837,1.0,2599.0,1.0,price
36598,1.0,2962.0,1.0,price
81647,1.0,2599.0,1.0,price
115926,1.0,2639.0,1.0,price
59479,3.0,3798.0,3.0,price
6241,4.0,3139.0,4.0,price
66601,2.0,4878.0,2.0,price
50473,3.0,3537.0,3.0,price
11820,1.0,4049.0,1.0,price
113554,1.0,2599.0,1.0,price
91496,5.0,2703.0,5.0,price
103994,2.0,4024.0,2.0,price
111723,4.0,3443.0,4.0,price
47665,1.0,2849.0,1.0,price
24207,1.0,2699.0,1.0,price
107121,1.0,2699.0,1.0,price
11116,2.0,2749.0,2.0,price
6242,2.0,2799.0,2.0,price
77181,1.0,2599.0,1.0,price
114764,2.0,3054.0,2.0,price
18301,1.0,3799.0,1.0,price
42831,2.0,2744.0,2.0,price
108720,1.0,2899.0,1.0,price
16332,6.0,3989.0,7.0,price
41763,1.0,2629.0,1.0,price
81721,1.0,2599.0,1.0,price
92501,3.0,2690.0,3.0,price
12511,7.0,3906.0,7.0,price
74814,1.0,18349.0,1.0,price
39600,3.0,2759.0,3.0,price
83675,2.0,3198.0,2.0,price
93257,9.0,6507.0,9.0,price
63350,1.0,2599.0,1.0,price
79989,3.0,2592.0,3.0,price
73593,1.0,3399.0,1.0,price
69694,2.0,2616.0,2.0,price
93735,2.0,2606.0,2.0,price
19946,2.0,3603.0,3.0,price
109490,2.0,3005.0,3.0,price
82698,6.0,2746.0,6.0,price
104882,1.0,2795.0,1.0,price
81627,2.0,2848.0,2.0,price
30958,2.0,3315.0,3.0,price
63432,2.0,3310.0,2.0,price
105747,1.0,2698.0,2.0,price
82562,1.0,2999.0,1.0,price
12502,1.0,2749.0,1.0,price
72768,2.0,3224.0,2.0,price
57901,1.0,2599.0,1.0,price
82106,4.0,4196.0,6.0,price
71472,3.0,3018.0,3.0,price
22978,1.0,3199.0,1.0,price
84540,1.0,2599.0,1.0,price
59385,2.0,3498.0,2.0,price
9300,3.0,2871.0,3.0,price
31585,2.0,3697.0,3.0,price
76067,2.0,3298.0,2.0,price
58819,1.0,2599.0,1.0,price
7033,2.0,3499.0,2.0,price
95628,1.0,3799.0,1.0,price
67379,1.0,2860.0,1.0,price
8483,3.0,2999.0,3.0,price
33119,3.0,3896.0,4.0,price
62724,1.0,2798.0,2.0,price
23322,2.0,3298.0,2.0,price
112015,1.0,2599.0,1.0,price
1224,2.0,3312.0,2.0,price
107354,13.0,5164.0,22.0,price
70600,2.0,2724.0,2.0,price
83249,2.0,3079.0,2.0,price
110668,4.0,2614.0,4.0,price
3847,2.0,3799.0,2.0,price
88538,3.0,3000.0,3.0,price
90283,1.0,2599.0,1.0,price
1486,1.0,3499.0,1.0,price
4686,2.0,3299.0,2.0,price
58546,1.0,2599.0,1.0,price
115502,10.0,3958.0,11.0,price
30011,1.0,3999.0,1.0,price
10498,8.0,3948.0,9.0,price
968,3.0,3639.0,3.0,price
115828,3.0,3097.0,3.0,price
40885,4.0,2814.0,4.0,price
60961,1.0,2599.0,1.0,price
94713,2.0,2978.0,2.0,price
92513,2.0,2606.0,2.0,price
46161,1.0,2598.0,2.0,price
86896,4.0,3327.0,5.0,price
107729,1.0,2599.0,1.0,price
95269,14.0,11326.0,18.0,price
100969,1.0,3669.0,1.0,price
103903,3.0,3706.0,4.0,price
115740,2.0,6897.0,3.0,price
106465,1.0,3069.0,1.0,price
51981,14.0,2955.0,15.0,price
29433,2.0,3787.0,2.0,price
83987,4.0,3738.0,8.0,price
70786,2.0,2905.0,3.0,price
34264,2.0,3148.0,2.0,price
27895,2.0,3297.0,3.0,price
77987,4.0,3554.0,4.0,price
66520,7.0,3968.0,9.0,price
108913,1.0,2595.0,1.0,price
112799,4.0,3058.0,4.0,price
61445,3.0,4139.0,3.0,price
90100,1.0,2999.0,1.0,price
52544,1.0,5999.0,1.0,price
52264,3.0,2605.0,3.0,price
62190,1.0,3799.0,1.0,price
38367,3.0,5137.0,3.0,price
14082,4.0,3246.0,4.0,price
13698,1.0,3199.0,1.0,price
100195,1.0,16699.0,1.0,price
26792,3.0,4162.0,3.0,price
81455,1.0,3148.0,1.0,price
86536,2.0,2610.0,2.0,price
26419,12.0,2647.0,12.0,price
57755,1.0,3499.0,1.0,price
91616,1.0,2599.0,1.0,price
48969,1.0,3499.0,1.0,price
65054,1.0,3099.0,1.0,price
104701,11.0,2689.0,11.0,price
90790,1.0,2599.0,1.0,price
96015,1.0,2798.0,2.0,price
44359,2.0,3210.0,2.0,price
85638,3.0,3097.0,3.0,price
68078,9.0,3298.0,13.0,price
28611,3.0,3098.0,3.0,price
25068,3.0,9018.0,3.0,price
17580,2.0,3498.0,2.0,price
59405,5.0,3639.0,5.0,price
29534,5.0,3026.0,9.0,price
31913,4.0,4319.0,5.0,price
18780,4.0,3646.0,4.0,price
92136,2.0,3278.0,2.0,price
60715,1.0,2599.0,1.0,price
17823,2.0,2719.0,2.0,price
50316,1.0,3499.0,1.0,price
31455,4.0,3886.0,4.0,price
16025,1.0,3399.0,1.0,price
87546,2.0,2610.0,2.0,price
81908,2.0,2606.0,2.0,price
86827,1.0,2599.0,1.0,price
94573,2.0,2602.0,2.0,price
105507,3.0,3197.0,3.0,price
83612,2.0,3024.0,2.0,price
60852,2.0,2898.0,2.0,price
42152,7.0,2605.0,7.0,price
96200,3.0,3827.0,3.0,price
82138,3.0,2764.0,3.0,price
77933,1.0,5499.0,1.0,price
36556,6.0,3719.0,7.0,price
9361,3.0,3748.0,4.0,price
21493,1.0,2749.0,1.0,price
21792,1.0,2799.0,1.0,price
2014,2.0,6799.0,2.0,price
92649,4.0,4217.0,7.0,price
75491,4.0,4172.0,4.0,price
90331,1.0,2599.0,1.0,price
195,3.0,4119.0,3.0,price
111448,1.0,2599.0,1.0,price
20804,4.0,2690.0,4.0,price
49557,1.0,2749.0,1.0,price
54857,1.0,3499.0,1.0,price
18624,2.0,2593.0,7.0,price
9583,3.0,2874.0,3.0,price
14212,1.0,3999.0,1.0,price
88959,1.0,3799.0,1.0,price
89460,1.0,2599.0,1.0,price
73667,1.0,2599.0,1.0,price
40424,3.0,4274.0,3.0,price
2541,11.0,3597.0,21.0,price
33532,3.0,3947.0,3.0,price
65398,3.0,4159.0,3.0,price
18289,3.0,3748.0,4.0,price
108126,3.0,3783.0,3.0,price
114352,3.0,2903.0,3.0,price
66019,3.0,3184.0,3.0,price
60089,1.0,3299.0,1.0,price
21450,3.0,2674.0,4.0,price
109829,7.0,3180.0,7.0,price
104756,3.0,3666.0,4.0,price
71555,1.0,2699.0,1.0,price
43686,3.0,3392.0,8.0,price
88142,1.0,2999.0,1.0,price
74231,1.0,2599.0,1.0,price
11347,2.0,8499.0,2.0,price
71848,2.0,2698.0,2.0,price
36499,2.0,2824.0,2.0,price
65904,1.0,2999.0,1.0,price
91622,2.0,3958.0,4.0,price
65735,1.0,2999.0,1.0,price
97357,7.0,3025.0,10.0,price
103116,2.0,3039.0,2.0,price
55387,3.0,3399.0,3.0,price
48965,1.0,4649.0,1.0,price
77144,3.0,3721.0,5.0,price
73450,2.0,2610.0,2.0,price
83196,2.0,3024.0,2.0,price
85145,1.0,3119.0,1.0,price
68523,1.0,3199.0,1.0,price
24481,11.0,3215.0,11.0,price
7290,5.0,4996.0,5.0,price
61729,1.0,2599.0,1.0,price
10475,2.0,3999.0,2.0,price
58588,2.0,2679.0,2.0,price
344,1.0,3999.0,1.0,price
15465,5.0,2715.0,5.0,price
53247,8.0,2756.0,8.0,price
80034,2.0,3139.0,2.0,price
20551,7.0,5519.0,9.0,price
97881,3.0,5396.0,4.0,price
65989,3.0,3823.0,3.0,price
39070,2.0,3698.0,2.0,price
8830,3.0,2879.0,3.0,price
111716,2.0,2606.0,2.0,price
171,4.0,2650.0,5.0,price
28622,2.0,3138.0,2.0,price
89558,1.0,2999.0,1.0,price
6077,2.0,4940.0,3.0,price
8903,8.0,5150.0,8.0,price
32909,2.0,5000.0,2.0,price
35903,2.0,3305.0,3.0,price
39762,3.0,3021.0,3.0,price
60794,2.0,2606.0,2.0,price
33330,1.0,2799.0,1.0,price
111379,1.0,2599.0,1.0,price
4715,4.0,4650.0,5.0,price
87116,1.0,2999.0,1.0,price
85887,2.0,2606.0,2.0,price
107994,3.0,2682.0,3.0,price
31112,1.0,2898.0,1.0,price
99839,5.0,3731.0,5.0,price
87334,1.0,2599.0,1.0,price
103755,4.0,3120.0,4.0,price
18976,3.0,2717.0,3.0,price
35377,2.0,4147.0,3.0,price
32691,1.0,2699.0,1.0,price
80175,2.0,2606.0,2.0,price
25625,2.0,2698.0,2.0,price
31501,1.0,3499.0,1.0,price
92994,1.0,2599.0,1.0,price
10578,2.0,2599.0,2.0,price
43553,1.0,3299.0,1.0,price
99503,2.0,3605.0,3.0,price
64887,2.0,2719.0,2.0,price
22411,3.0,3639.0,3.0,price
90149,2.0,2679.0,2.0,price
89404,1.0,2999.0,1.0,price
8232,4.0,2668.0,4.0,price
87666,1.0,2599.0,1.0,price
22986,1.0,2699.0,1.0,price
102422,1.0,2599.0,1.0,price
20462,2.0,4079.0,2.0,price
102325,3.0,2740.0,3.0,price
86360,2.0,2606.0,2.0,price
47192,6.0,3041.0,7.0,price
30746,13.0,3452.0,15.0,price
59016,3.0,4077.0,3.0,price
53078,2.0,3298.0,2.0,price
71976,2.0,3898.0,2.0,price
113468,1.0,4198.0,2.0,price
91777,2.0,5012.0,2.0,price
102499,1.0,2599.0,1.0,price
68464,3.0,3158.0,3.0,price
102206,1.0,2999.0,1.0,price
34173,1.0,2799.0,1.0,price
53473,1.0,3380.0,2.0,price
110777,28.0,3828.0,35.0,price
